join_date,department_name,emp_name,total_salary,salary,bonus
2019-05-16,Finance,Employee_8735,79591,58572,21019.0
2019-05-13,Finance,Employee_5930,46517,31943,14574.0
2019-05-08,Finance,Employee_2497,61329,48101,13228.0
2019-05-08,Finance,Employee_7144,67399,38915,28484.0
2019-05-03,Finance,Employee_2602,85499,79376,6123.0
2019-04-26,Finance,Employee_1088,76341,60353,15988.0
2019-04-22,Finance,Employee_7259,89386,82657,6729.0
2019-04-21,Finance,Employee_6891,69588,47383,22205.0
2019-04-15,Finance,Employee_7761,101356,95519,5837.0
2019-04-14,Finance,Employee_5831,96758,78526,18232.0
2019-04-06,Finance,Employee_4337,87834,75630,12204.0
2019-04-03,Finance,Employee_2915,63010,45773,17237.0
2019-03-27,Finance,Employee_6848,52571,31713,20858.0
2019-03-26,Finance,Employee_6260,120583,98446,22137.0
2019-03-24,Finance,Employee_4001,87122,72851,14271.0
2019-03-24,Finance,Employee_3425,59621,47991,11630.0
2019-03-23,Finance,Employee_3906,76690,57723,18967.0
2019-03-20,Finance,Employee_9555,115935,94105,21830.0
2019-03-14,Finance,Employee_7524,48681,37771,10910.0
2019-03-13,Finance,Employee_8692,94691,77576,17115.0
2019-03-11,Finance,Employee_5333,116178,94875,21303.0
2019-03-06,Finance,Employee_161,90738,65098,25640.0
2019-03-04,Finance,Employee_2737,119734,96553,23181.0
2019-03-04,Finance,Employee_4498,76804,50317,26487.0
2019-03-03,Finance,Employee_5680,115720,91516,24204.0
2019-03-01,Finance,Employee_4209,123961,95316,28645.0
2019-02-17,Finance,Employee_3193,79421,66817,12604.0
2019-02-16,Finance,Employee_2166,72124,59114,13010.0
2019-02-11,Finance,Employee_9455,85679,71633,14046.0
2019-02-08,Finance,Employee_177,81238,66680,14558.0
2019-02-07,Finance,Employee_850,62426,42100,20326.0
2019-02-04,Finance,Employee_747,98687,79876,18811.0
2019-01-30,Finance,Employee_8698,54480,37012,17468.0
2019-01-27,Finance,Employee_3135,106759,86776,19983.0
2019-01-21,Finance,Employee_8788,100837,85920,14917.0
2019-01-19,Finance,Employee_124,104658,86521,18137.0
2019-01-17,Finance,Employee_5862,47311,42054,5257.0
2019-01-12,Finance,Employee_6077,87830,65183,22647.0
2019-01-09,Finance,Employee_2123,98020,84431,13589.0
2019-01-09,Finance,Employee_497,97616,78850,18766.0
2019-01-05,Finance,Employee_3353,99788,93271,6517.0
2018-12-26,Finance,Employee_9194,61139,31634,29505.0
2018-12-25,Finance,Employee_9329,77724,47801,29923.0
2018-12-22,Finance,Employee_8874,117259,99152,18107.0
2018-12-22,Finance,Employee_1049,57779,48201,9578.0
2018-12-01,Finance,Employee_4541,79576,62483,17093.0
2018-11-14,Finance,Employee_7697,40517,35156,5361.0
2018-10-28,Finance,Employee_644,82685,77646,5039.0
2018-10-27,Finance,Employee_4629,93977,80697,13280.0
2018-10-19,Finance,Employee_761,48963,43570,5393.0
2018-10-12,Finance,Employee_2811,83025,66492,16533.0
2018-10-12,Finance,Employee_4817,47302,31525,15777.0
2018-10-08,Finance,Employee_5608,69314,51283,18031.0
2018-10-06,Finance,Employee_4649,121711,92909,28802.0
2018-10-05,Finance,Employee_8102,76403,67602,8801.0
2018-10-03,Finance,Employee_1327,111227,92349,18878.0
2018-10-01,Finance,Employee_4272,51003,45904,5099.0
2018-10-01,Finance,Employee_8479,72366,42651,29715.0
2018-09-25,Finance,Employee_9363,87525,75411,12114.0
2018-09-15,Finance,Employee_7404,100371,77266,23105.0
2018-09-05,Finance,Employee_5948,120796,95088,25708.0
2018-08-31,Finance,Employee_1642,82974,74590,8384.0
2018-08-28,Finance,Employee_4774,89011,80243,8768.0
2018-08-23,Finance,Employee_4200,93679,68368,25311.0
2018-08-22,Finance,Employee_1298,89586,76032,13554.0
2018-08-20,Finance,Employee_2789,90828,78005,12823.0
2018-08-16,Finance,Employee_8756,68983,54601,14382.0
2018-08-14,Finance,Employee_3207,82433,68723,13710.0
2018-08-13,Finance,Employee_4198,74396,53756,20640.0
2018-08-09,Finance,Employee_8646,64762,50180,14582.0
2018-08-08,Finance,Employee_9716,47269,35151,12118.0
2018-08-02,Finance,Employee_4194,91721,65776,25945.0
2018-07-30,Finance,Employee_8635,55340,41842,13498.0
2018-07-28,Finance,Employee_3441,107175,86915,20260.0
2018-07-28,Finance,Employee_4860,90891,73815,17076.0
2018-07-28,Finance,Employee_5270,72614,55515,17099.0
2018-07-21,Finance,Employee_4517,84209,56110,28099.0
2018-07-11,Finance,Employee_55,111117,95074,16043.0
2018-07-10,Finance,Employee_4764,76058,56154,19904.0
2018-07-08,Finance,Employee_5769,79163,62132,17031.0
2018-07-06,Finance,Employee_5811,104248,90861,13387.0
2018-07-06,Finance,Employee_1124,79851,66317,13534.0
2018-07-02,Finance,Employee_1092,68025,46192,21833.0
2018-06-28,Finance,Employee_8959,113584,99468,14116.0
2018-06-22,Finance,Employee_9284,102925,83866,19059.0
2018-06-21,Finance,Employee_7499,79021,72774,6247.0
2018-06-21,Finance,Employee_7212,78399,61601,16798.0
2018-06-21,Finance,Employee_9341,47834,32042,15792.0
2018-06-20,Finance,Employee_9560,107358,92993,14365.0
2018-06-19,Finance,Employee_2106,109644,92713,16931.0
2018-06-18,Finance,Employee_9116,70173,49654,20519.0
2018-06-17,Finance,Employee_4153,118623,93236,25387.0
2018-06-13,Finance,Employee_4678,54659,43677,10982.0
2018-06-12,Finance,Employee_1442,114070,94930,19140.0
2018-06-08,Finance,Employee_9213,46583,40605,5978.0
2018-06-06,Finance,Employee_2125,62096,50764,11332.0
2018-06-04,Finance,Employee_3220,68710,43936,24774.0
2018-05-31,Finance,Employee_5097,61293,38299,22994.0
2018-05-30,Finance,Employee_1473,122540,95126,27414.0
2018-05-29,Finance,Employee_1048,107532,90805,16727.0
2018-05-26,Finance,Employee_9224,98591,68736,29855.0
2018-05-16,Finance,Employee_317,62997,50742,12255.0
2018-05-15,Finance,Employee_9805,93949,82290,11659.0
2018-05-10,Finance,Employee_4402,87273,65035,22238.0
2018-05-10,Finance,Employee_4837,93336,63512,29824.0
2018-05-09,Finance,Employee_3235,91176,85998,5178.0
2018-05-02,Finance,Employee_3029,100916,73069,27847.0
2018-05-01,Finance,Employee_4932,94866,83252,11614.0
2018-05-01,Finance,Employee_2971,85825,57924,27901.0
2018-04-26,Finance,Employee_5269,100648,87600,13048.0
2018-04-22,Finance,Employee_3893,114593,85820,28773.0
2018-04-19,Finance,Employee_2485,71094,44537,26557.0
2018-04-18,Finance,Employee_305,76933,58317,18616.0
2018-04-16,Finance,Employee_5807,63497,50572,12925.0
2018-04-13,Finance,Employee_900,95629,89004,6625.0
2018-04-11,Finance,Employee_9158,84375,73050,11325.0
2018-04-08,Finance,Employee_1783,111353,93265,18088.0
2018-03-27,Finance,Employee_9623,97372,79851,17521.0
2018-03-25,Finance,Employee_8686,60403,49579,10824.0
2018-03-22,Finance,Employee_5539,79427,50077,29350.0
2018-03-22,Finance,Employee_4416,66321,45787,20534.0
2018-03-19,Finance,Employee_8381,123915,96220,27695.0
2018-03-16,Finance,Employee_3260,96113,68377,27736.0
2018-03-13,Finance,Employee_4947,102652,85956,16696.0
2018-03-06,Finance,Employee_2474,56706,38430,18276.0
2018-03-04,Finance,Employee_8564,95875,87607,8268.0
2018-02-17,Finance,Employee_5498,104726,75958,28768.0
2018-02-12,Finance,Employee_254,95872,80478,15394.0
2018-02-08,Finance,Employee_9947,93051,67703,25348.0
2018-02-04,Finance,Employee_7696,113067,98524,14543.0
2018-02-02,Finance,Employee_5678,120652,98446,22206.0
2018-01-23,Finance,Employee_3809,81725,54274,27451.0
2018-01-21,Finance,Employee_211,95698,78503,17195.0
2018-01-19,Finance,Employee_2672,72138,51213,20925.0
2018-01-17,Finance,Employee_9572,102011,79966,22045.0
2018-01-15,Finance,Employee_5665,53335,36714,16621.0
2018-01-09,Finance,Employee_8471,57720,39319,18401.0
2018-01-07,Finance,Employee_3342,59201,51323,7878.0
2017-12-30,Finance,Employee_5246,68864,53552,15312.0
2017-12-25,Finance,Employee_7126,129041,99817,29224.0
2017-12-20,Finance,Employee_3466,45627,38977,6650.0
2017-12-17,Finance,Employee_2816,85048,60875,24173.0
2017-12-11,Finance,Employee_9357,100056,81318,18738.0
2017-12-11,Finance,Employee_3951,72734,52231,20503.0
2017-12-09,Finance,Employee_2341,93931,85034,8897.0
2017-12-08,Finance,Employee_8608,72197,53060,19137.0
2017-12-04,Finance,Employee_746,77114,58887,18227.0
2017-11-26,Finance,Employee_3422,88249,66744,21505.0
2017-11-23,Finance,Employee_6000,73021,65470,7551.0
2017-11-20,Finance,Employee_9028,98839,90359,8480.0
2017-11-20,Finance,Employee_8390,88784,78797,9987.0
2017-11-15,Finance,Employee_9085,78929,60158,18771.0
2017-11-15,Finance,Employee_6080,57371,48638,8733.0
2017-11-13,Finance,Employee_708,71193,62202,8991.0
2017-11-11,Finance,Employee_7433,79516,59080,20436.0
2017-11-09,Finance,Employee_9154,115606,94108,21498.0
2017-11-02,Finance,Employee_1394,72161,58022,14139.0
2017-10-21,Finance,Employee_1229,45715,34271,11444.0
2017-10-15,Finance,Employee_2750,99051,88676,10375.0
2017-10-15,Finance,Employee_4810,108927,84856,24071.0
2017-10-14,Finance,Employee_256,86267,73677,12590.0
2017-10-14,Finance,Employee_7965,77069,50810,26259.0
2017-10-10,Finance,Employee_2920,75006,50497,24509.0
2017-10-09,Finance,Employee_9495,80383,62716,17667.0
2017-09-25,Finance,Employee_4380,57828,50337,7491.0
2017-09-22,Finance,Employee_9548,90345,60785,29560.0
2017-09-19,Finance,Employee_8127,59456,52604,6852.0
2017-09-17,Finance,Employee_9712,94476,88769,5707.0
2017-09-13,Finance,Employee_5859,54756,46150,8606.0
2017-09-12,Finance,Employee_245,74596,53102,21494.0
2017-09-11,Finance,Employee_5787,114935,87251,27684.0
2017-09-10,Finance,Employee_2744,112025,86224,25801.0
2017-09-10,Finance,Employee_665,92929,65939,26990.0
2017-09-09,Finance,Employee_8503,112015,86369,25646.0
2017-09-03,Finance,Employee_1326,100585,93232,7353.0
2017-09-02,Finance,Employee_1043,62147,46279,15868.0
2017-08-28,Finance,Employee_2636,89098,67077,22021.0
2017-08-23,Finance,Employee_3409,112466,92539,19927.0
2017-08-23,Finance,Employee_3647,117339,91836,25503.0
2017-08-16,Finance,Employee_7648,92071,85120,6951.0
2017-08-12,Finance,Employee_2326,101639,76529,25110.0
2017-08-06,Finance,Employee_9795,64504,42069,22435.0
2017-07-30,Finance,Employee_5130,107965,96224,11741.0
2017-07-30,Finance,Employee_863,87038,72362,14676.0
2017-07-30,Finance,Employee_7299,78722,51777,26945.0
2017-07-28,Finance,Employee_7257,88503,61188,27315.0
2017-07-27,Finance,Employee_1727,57744,38177,19567.0
2017-07-23,Finance,Employee_3249,103936,87326,16610.0
2017-07-20,Finance,Employee_8550,76161,58090,18071.0
2017-07-14,Finance,Employee_4296,75811,48823,26988.0
2017-07-12,Finance,Employee_7173,73216,58340,14876.0
2017-07-11,Finance,Employee_90,58922,33760,25162.0
2017-07-10,Finance,Employee_9483,78281,71253,7028.0
2017-07-05,Finance,Employee_1364,96397,85773,10624.0
2017-07-05,Finance,Employee_4312,96731,80806,15925.0
2017-07-04,Finance,Employee_3248,68426,59144,9282.0
2017-07-03,Finance,Employee_4630,77631,63978,13653.0
2017-07-03,Finance,Employee_8219,67200,42738,24462.0
2017-07-01,Finance,Employee_2332,51994,42550,9444.0
2017-06-29,Finance,Employee_5336,47577,39610,7967.0
2017-06-25,Finance,Employee_1293,73705,45935,27770.0
2017-06-24,Finance,Employee_5612,89470,65963,23507.0
2017-06-23,Finance,Employee_6822,94256,80541,13715.0
2017-06-20,Finance,Employee_3811,85232,57648,27584.0
2017-06-19,Finance,Employee_7201,82306,65854,16452.0
2017-06-17,Finance,Employee_5205,74581,68176,6405.0
2017-06-15,Finance,Employee_2890,57606,46350,11256.0
2017-06-11,Finance,Employee_5733,98644,71411,27233.0
2017-06-08,Finance,Employee_4801,109594,82443,27151.0
2017-06-06,Finance,Employee_7317,64930,36121,28809.0
2017-05-31,Finance,Employee_2292,101792,82571,19221.0
2017-05-18,Finance,Employee_2777,122269,94913,27356.0
2017-05-13,Finance,Employee_4644,86813,58625,28188.0
2017-04-29,Finance,Employee_5932,109609,90217,19392.0
2017-04-29,Finance,Employee_7321,62120,48930,13190.0
2017-04-28,Finance,Employee_6569,105236,98197,7039.0
2017-04-28,Finance,Employee_1362,85722,79711,6011.0
2017-04-25,Finance,Employee_8844,51447,45685,5762.0
2017-04-23,Finance,Employee_2851,76773,67410,9363.0
2017-04-21,Finance,Employee_9703,113779,96107,17672.0
2017-04-15,Finance,Employee_4536,106898,92241,14657.0
2017-04-15,Finance,Employee_250,101140,80094,21046.0
2017-04-15,Finance,Employee_9,71174,47970,23204.0
2017-04-13,Finance,Employee_3954,61578,53100,8478.0
2017-04-10,Finance,Employee_2542,62839,47332,15507.0
2017-04-07,Finance,Employee_6608,63371,38861,24510.0
2017-04-07,Finance,Employee_807,54936,33497,21439.0
2017-04-05,Finance,Employee_3276,118077,89893,28184.0
2017-04-04,Finance,Employee_5622,86457,74588,11869.0
2017-04-03,Finance,Employee_4887,54735,40244,14491.0
2017-04-03,Finance,Employee_398,57519,33312,24207.0
2017-03-23,Finance,Employee_6769,95237,81586,13651.0
2017-03-22,Finance,Employee_4694,105879,78339,27540.0
2017-03-22,Finance,Employee_2778,74995,48243,26752.0
2017-03-20,Finance,Employee_9407,121508,95057,26451.0
2017-03-12,Finance,Employee_8078,90938,75335,15603.0
2017-03-11,Finance,Employee_4641,100629,81932,18697.0
2017-03-09,Finance,Employee_6512,56168,39615,16553.0
2017-03-04,Finance,Employee_3580,59076,39223,19853.0
2017-03-03,Finance,Employee_857,95995,80840,15155.0
2017-03-02,Finance,Employee_9838,37164,31642,5522.0
2017-02-28,Finance,Employee_1934,57540,41752,15788.0
2017-02-24,Finance,Employee_5773,74709,64409,10300.0
2017-02-24,Finance,Employee_8711,61790,50193,11597.0
2017-02-16,Finance,Employee_8370,85040,72397,12643.0
2017-02-16,Finance,Employee_6026,57222,41721,15501.0
2017-02-13,Finance,Employee_3036,60239,42427,17812.0
2017-02-13,Finance,Employee_8613,63993,40485,23508.0
2017-02-11,Finance,Employee_7865,114306,90914,23392.0
2017-02-11,Finance,Employee_9634,43664,33756,9908.0
2017-02-10,Finance,Employee_94,80711,56022,24689.0
2017-02-09,Finance,Employee_7285,107680,93647,14033.0
2017-02-08,Finance,Employee_2127,83298,70385,12913.0
2017-02-07,Finance,Employee_2201,50454,36089,14365.0
2017-02-02,Finance,Employee_8430,97621,69459,28162.0
2017-01-31,Finance,Employee_585,101062,78061,23001.0
2017-01-27,Finance,Employee_7475,69276,61238,8038.0
2017-01-27,Finance,Employee_1915,47364,32458,14906.0
2017-01-26,Finance,Employee_946,100326,86908,13418.0
2017-01-23,Finance,Employee_8991,103041,76435,26606.0
2017-01-22,Finance,Employee_6837,87003,57955,29048.0
2017-01-17,Finance,Employee_2880,110619,82184,28435.0
2017-01-17,Finance,Employee_3186,83995,68852,15143.0
2017-01-11,Finance,Employee_8791,102179,96473,5706.0
2017-01-09,Finance,Employee_3796,42350,31208,11142.0
2017-01-05,Finance,Employee_8378,73031,67972,5059.0
2016-12-25,Finance,Employee_8586,99586,88602,10984.0
2016-12-22,Finance,Employee_3836,69805,40022,29783.0
2016-12-20,Finance,Employee_9956,51959,36180,15779.0
2016-12-18,Finance,Employee_4168,101052,82032,19020.0
2016-12-15,Finance,Employee_9295,78026,71280,6746.0
2016-12-14,Finance,Employee_7372,101865,72380,29485.0
2016-12-12,Finance,Employee_8821,50667,34388,16279.0
2016-11-22,Finance,Employee_7838,121903,95795,26108.0
2016-11-21,Finance,Employee_1839,90512,75311,15201.0
2016-11-14,Finance,Employee_5481,104323,89261,15062.0
2016-10-29,Finance,Employee_1104,77200,61286,15914.0
2016-10-16,Finance,Employee_5584,116549,88742,27807.0
2016-10-15,Finance,Employee_8544,86051,75311,10740.0
2016-10-15,Finance,Employee_6473,52084,46220,5864.0
2016-10-14,Finance,Employee_9934,83507,72634,10873.0
2016-10-12,Finance,Employee_9034,118979,94102,24877.0
2016-10-05,Finance,Employee_3312,104615,83986,20629.0
2016-10-03,Finance,Employee_91,73724,66884,6840.0
2016-09-29,Finance,Employee_3761,100889,74023,26866.0
2016-09-25,Finance,Employee_2959,91065,64536,26529.0
2016-09-25,Finance,Employee_7723,47811,38373,9438.0
2016-09-23,Finance,Employee_1428,49470,30163,19307.0
2016-09-22,Finance,Employee_6185,84379,65749,18630.0
2016-09-15,Finance,Employee_9553,108947,89092,19855.0
2016-09-08,Finance,Employee_5684,74590,52151,22439.0
2016-09-01,Finance,Employee_6972,62998,42675,20323.0
2016-08-31,Finance,Employee_8014,106810,98326,8484.0
2016-08-30,Finance,Employee_3343,116126,99269,16857.0
2016-08-28,Finance,Employee_2608,94932,79962,14970.0
2016-08-21,Finance,Employee_9694,41765,31511,10254.0
2016-08-20,Finance,Employee_6511,104757,93699,11058.0
2016-08-20,Finance,Employee_9535,96166,90510,5656.0
2016-08-20,Finance,Employee_4374,71217,42770,28447.0
2016-08-20,Finance,Employee_4841,62037,42402,19635.0
2016-08-14,Finance,Employee_9527,63305,35678,27627.0
2016-08-12,Finance,Employee_1389,115721,96735,18986.0
2016-08-09,Finance,Employee_2826,58310,39133,19177.0
2016-08-09,Finance,Employee_7413,35834,30254,5580.0
2016-08-06,Finance,Employee_664,101553,92552,9001.0
2016-08-03,Finance,Employee_3724,83329,63677,19652.0
2016-08-03,Finance,Employee_8554,76981,56654,20327.0
2016-08-02,Finance,Employee_4704,82333,65515,16818.0
2016-08-01,Finance,Employee_1412,121405,96777,24628.0
2016-08-01,Finance,Employee_7728,65737,44378,21359.0
2016-07-28,Finance,Employee_5592,68002,39705,28297.0
2016-07-20,Finance,Employee_6709,80252,69453,10799.0
2016-07-16,Finance,Employee_979,119920,91829,28091.0
2016-07-12,Finance,Employee_9210,50911,42756,8155.0
2016-07-10,Finance,Employee_7556,69479,46877,22602.0
2016-07-07,Finance,Employee_4514,113328,90941,22387.0
2016-07-07,Finance,Employee_9569,101301,78777,22524.0
2016-06-29,Finance,Employee_6807,124570,98972,25598.0
2016-06-26,Finance,Employee_7837,59371,40911,18460.0
2016-06-24,Finance,Employee_4051,103393,86467,16926.0
2016-06-23,Finance,Employee_5372,54631,43146,11485.0
2016-06-15,Finance,Employee_5108,113796,84911,28885.0
2016-06-14,Finance,Employee_9901,65634,56507,9127.0
2016-06-11,Finance,Employee_5131,62582,55365,7217.0
2016-06-11,Finance,Employee_5791,60283,54082,6201.0
2016-06-10,Finance,Employee_9665,112068,82878,29190.0
2016-06-06,Finance,Employee_8193,108765,86395,22370.0
2016-06-03,Finance,Employee_535,96128,72230,23898.0
2016-06-03,Finance,Employee_5975,69957,42626,27331.0
2016-06-02,Finance,Employee_6916,83273,60328,22945.0
2016-05-30,Finance,Employee_7548,82283,75991,6292.0
2016-05-28,Finance,Employee_9658,89149,63043,26106.0
2016-05-26,Finance,Employee_5849,122867,96572,26295.0
2016-05-23,Finance,Employee_1357,61920,37838,24082.0
2016-05-21,Finance,Employee_6997,73648,50642,23006.0
2016-05-18,Finance,Employee_4363,68917,41603,27314.0
2016-05-16,Finance,Employee_2385,67474,51200,16274.0
2016-05-14,Finance,Employee_791,48411,37806,10605.0
2016-05-11,Finance,Employee_6321,99898,90977,8921.0
2016-05-06,Finance,Employee_4205,109547,87155,22392.0
2016-05-06,Finance,Employee_107,61146,43079,18067.0
2016-05-02,Finance,Employee_8960,66026,56055,9971.0
2016-04-27,Finance,Employee_1755,96550,84515,12035.0
2016-04-22,Finance,Employee_9293,64196,47670,16526.0
2016-04-21,Finance,Employee_9595,94825,73898,20927.0
2016-04-17,Finance,Employee_3552,112392,88293,24099.0
2016-04-13,Finance,Employee_6739,115992,91068,24924.0
2016-04-13,Finance,Employee_3937,59890,52357,7533.0
2016-04-10,Finance,Employee_8352,106914,98881,8033.0
2016-04-09,Finance,Employee_3449,112486,91788,20698.0
2016-04-09,Finance,Employee_3679,84983,70397,14586.0
2016-04-08,Finance,Employee_6594,52878,40165,12713.0
2016-04-02,Finance,Employee_3010,60710,37818,22892.0
2016-03-29,Finance,Employee_3074,70334,49576,20758.0
2016-03-25,Finance,Employee_9691,109439,87943,21496.0
2016-03-24,Finance,Employee_5829,49523,43068,6455.0
2016-03-22,Finance,Employee_3830,118344,98555,19789.0
2016-03-19,Finance,Employee_3547,43841,31772,12069.0
2016-03-18,Finance,Employee_6983,60715,47585,13130.0
2016-03-13,Finance,Employee_2731,104302,80054,24248.0
2016-03-06,Finance,Employee_7741,67879,59493,8386.0
2016-03-05,Finance,Employee_5782,37738,30014,7724.0
2016-03-04,Finance,Employee_291,53065,39432,13633.0
2016-02-27,Finance,Employee_7644,82271,60373,21898.0
2016-02-25,Finance,Employee_714,68139,52027,16112.0
2016-02-19,Finance,Employee_616,82100,55525,26575.0
2016-02-18,Finance,Employee_2619,74135,67429,6706.0
